"","col1","col2","col3","col4","r"
"125",0.333333333333333,1,1,0,0.949854341102711
"126",0.333333333333333,1,1,0.333333333333333,0.914558289387371
"127",0.333333333333333,1,1,0.666666666666667,0.890485588634184
"128",0.333333333333333,1,1,1,0.927549756189942
"129",0.666666666666667,0,0,0,0.952503667153029
"130",0.666666666666667,0,0,0.333333333333333,0.95620097585714
"131",0.666666666666667,0,0,0.666666666666667,0.957475432405302
"132",0.666666666666667,0,0,1,0.958535466972249
"133",0.666666666666667,0,0.333333333333333,0,0.907572594443508
"134",0.666666666666667,0,0.333333333333333,0.333333333333333,0.917735383229888
"135",0.666666666666667,0,0.333333333333333,0.666666666666667,0.93891750669948
"136",0.666666666666667,0,0.333333333333333,1,0.949214903414907
"137",0.666666666666667,0,0.666666666666667,0,0.909622555834993
"138",0.666666666666667,0,0.666666666666667,0.333333333333333,0.923252833107331
"139",0.666666666666667,0,0.666666666666667,0.666666666666667,0.911231848497848
"140",0.666666666666667,0,0.666666666666667,1,0.949630605707459
"141",0.666666666666667,0,1,0,0.942648839192975
"142",0.666666666666667,0,1,0.333333333333333,0.917199742469532
"143",0.666666666666667,0,1,0.666666666666667,0.840538704829162
"144",0.666666666666667,0,1,1,0.919098160711402
"145",0.666666666666667,0.333333333333333,0,0,0.918756556485304
"146",0.666666666666667,0.333333333333333,0,0.333333333333333,0.933946829964498
"147",0.666666666666667,0.333333333333333,0,0.666666666666667,0.899823010970499
"148",0.666666666666667,0.333333333333333,0,1,0.929354135951146
"149",0.666666666666667,0.333333333333333,0.333333333333333,0,0.832829636148609
"150",0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.570740992066619
"151",0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.690268895100368
"152",0.666666666666667,0.333333333333333,0.333333333333333,1,0.842761578012149
"153",0.666666666666667,0.333333333333333,0.666666666666667,0,0.908791057636632
"154",0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.930392988895434
"155",0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.864257860659873
"156",0.666666666666667,0.333333333333333,0.666666666666667,1,0.898927548484538
"157",0.666666666666667,0.333333333333333,1,0,0.94233464236164
"158",0.666666666666667,0.333333333333333,1,0.333333333333333,0.929236366005395
"159",0.666666666666667,0.333333333333333,1,0.666666666666667,0.907230200476434
"160",0.666666666666667,0.333333333333333,1,1,0.931718851007542
"161",0.666666666666667,0.666666666666667,0,0,0.941358224973635
"162",0.666666666666667,0.666666666666667,0,0.333333333333333,0.910653635930151
"163",0.666666666666667,0.666666666666667,0,0.666666666666667,0.84812198797515
"164",0.666666666666667,0.666666666666667,0,1,0.925094989480431
"165",0.666666666666667,0.666666666666667,0.333333333333333,0,0.939806138418008
"166",0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.860259922202355
"167",0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.541088449583739
"168",0.666666666666667,0.666666666666667,0.333333333333333,1,0.809477941439097
"169",0.666666666666667,0.666666666666667,0.666666666666667,0,0.949364309576963
"170",0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.906880860791313
"171",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833148868248905
"172",0.666666666666667,0.666666666666667,0.666666666666667,1,0.884310036950521
"173",0.666666666666667,0.666666666666667,1,0,0.961155602968681
"174",0.666666666666667,0.666666666666667,1,0.333333333333333,0.941993528910362
"175",0.666666666666667,0.666666666666667,1,0.666666666666667,0.930024179296645
"176",0.666666666666667,0.666666666666667,1,1,0.944708591200375
"177",0.666666666666667,1,0,0,0.951507438675845
"178",0.666666666666667,1,0,0.333333333333333,0.894582902868754
"179",0.666666666666667,1,0,0.666666666666667,0.814919502611031
"180",0.666666666666667,1,0,1,0.927047234106987
"181",0.666666666666667,1,0.333333333333333,0,0.935507339463063
"182",0.666666666666667,1,0.333333333333333,0.333333333333333,0.781327656103713
"183",0.666666666666667,1,0.333333333333333,0.666666666666667,0.629384798622276
"184",0.666666666666667,1,0.333333333333333,1,0.888629551532896
"185",0.666666666666667,1,0.666666666666667,0,0.945788576941828
"186",0.666666666666667,1,0.666666666666667,0.333333333333333,0.887924353896371
"187",0.666666666666667,1,0.666666666666667,0.666666666666667,0.843589491747097
"188",0.666666666666667,1,0.666666666666667,1,0.907732546397357
"189",0.666666666666667,1,1,0,0.959432657446255
"190",0.666666666666667,1,1,0.333333333333333,0.933882771616673
"191",0.666666666666667,1,1,0.666666666666667,0.915643834185541
"192",0.666666666666667,1,1,1,0.93565821170126
"193",1,0,0,0,0.952427468324168
"194",1,0,0,0.333333333333333,0.957047454877907
"195",1,0,0,0.666666666666667,0.964337829103405
"196",1,0,0,1,0.969923333664377
"197",1,0,0.333333333333333,0,0.940490913321738
"198",1,0,0.333333333333333,0.333333333333333,0.922451828567209
"199",1,0,0.333333333333333,0.666666666666667,0.932574683363369
"200",1,0,0.333333333333333,1,0.959120316919866
"201",1,0,0.666666666666667,0,0.938385541591832
"202",1,0,0.666666666666667,0.333333333333333,0.821797585386376
"203",1,0,0.666666666666667,0.666666666666667,0.88395796272718
"204",1,0,0.666666666666667,1,0.935187655324632
"205",1,0,1,0,0.939611574702843
"206",1,0,1,0.333333333333333,0.893092068056876
"207",1,0,1,0.666666666666667,0.643303390833692
"208",1,0,1,1,0.85986302440902
"209",1,0.333333333333333,0,0,0.949770348417356
"210",1,0.333333333333333,0,0.333333333333333,0.952239591898452
"211",1,0.333333333333333,0,0.666666666666667,0.938282054363066
"212",1,0.333333333333333,0,1,0.950228825716431
"213",1,0.333333333333333,0.333333333333333,0,0.95080431277168
"214",1,0.333333333333333,0.333333333333333,0.333333333333333,0.914896699219661
"215",1,0.333333333333333,0.333333333333333,0.666666666666667,0.882524993669997
"216",1,0.333333333333333,0.333333333333333,1,0.912665227166519
"217",1,0.333333333333333,0.666666666666667,0,0.94287719289303
"218",1,0.333333333333333,0.666666666666667,0.333333333333333,0.691692334649739
"219",1,0.333333333333333,0.666666666666667,0.666666666666667,0.812199840657282
"220",1,0.333333333333333,0.666666666666667,1,0.92941349363388
"221",1,0.333333333333333,1,0,0.941221708523001
"222",1,0.333333333333333,1,0.333333333333333,0.840851528819065
"223",1,0.333333333333333,1,0.666666666666667,0.814562880895441
"224",1,0.333333333333333,1,1,0.865604395986331
"225",1,0.666666666666667,0,0,0.953208229227092
"226",1,0.666666666666667,0,0.333333333333333,0.918734931024343
"227",1,0.666666666666667,0,0.666666666666667,0.915661121822349
"228",1,0.666666666666667,0,1,0.945744054243418
"229",1,0.666666666666667,0.333333333333333,0,0.943619939283436
"230",1,0.666666666666667,0.333333333333333,0.333333333333333,0.89205609062845
"231",1,0.666666666666667,0.333333333333333,0.666666666666667,0.874787363804396
"232",1,0.666666666666667,0.333333333333333,1,0.891878369795743
"233",1,0.666666666666667,0.666666666666667,0,0.954625707544968
"234",1,0.666666666666667,0.666666666666667,0.333333333333333,0.90456511523327
"235",1,0.666666666666667,0.666666666666667,0.666666666666667,0.886787513900997
"236",1,0.666666666666667,0.666666666666667,1,0.928184938594329
"237",1,0.666666666666667,1,0,0.960622537799277
"238",1,0.666666666666667,1,0.333333333333333,0.918332002370558
"239",1,0.666666666666667,1,0.666666666666667,0.927371478598171
"240",1,0.666666666666667,1,1,0.951788092644726
"241",1,1,0,0,0.951519641806901
"242",1,1,0,0.333333333333333,0.909236906704113
"243",1,1,0,0.666666666666667,0.900719947648312
"244",1,1,0,1,0.940254290304616
"245",1,1,0.333333333333333,0,0.938876421838862
"246",1,1,0.333333333333333,0.333333333333333,0.861702955802204
"247",1,1,0.333333333333333,0.666666666666667,0.860952366898854
"248",1,1,0.333333333333333,1,0.886729513222444
"249",1,1,0.666666666666667,0,0.950266160385008
"250",1,1,0.666666666666667,0.333333333333333,0.918351036908292
"251",1,1,0.666666666666667,0.666666666666667,0.923643579252563
"252",1,1,0.666666666666667,1,0.93617111059903
"253",1,1,1,0,0.968111039884466
"254",1,1,1,0.333333333333333,0.959329194625719
"255",1,1,1,0.666666666666667,0.927989514213672
"256",1,1,1,1,0.943581471940633
"257",0,0.75,0,0.69,0.561320944178394
"258",0,0.75,0,0.74,0.520447521564359
"259",0,0.75,0,0.79,0.524126686873225
"260",0,0.75,0.05,0.69,0.494499767626371
"261",0,0.75,0.05,0.74,0.437028413052589
"262",0,0.75,0.05,0.79,0.437566935844073
"263",0,0.75,0.1,0.69,0.482288250058269
"264",0,0.75,0.1,0.74,0.417651762150131
"265",0,0.75,0.1,0.79,0.413559237297582
"266",0,0.8,0,0.69,0.493610968811486
"267",0,0.8,0,0.74,0.445499832076976
"268",0,0.8,0,0.79,0.455277021265825
"269",0,0.8,0.05,0.69,0.400352940760196
"270",0,0.8,0.05,0.74,0.329625633840857
"271",0,0.8,0.05,0.79,0.337338601270521
"272",0,0.8,0.1,0.69,0.377784044749048
"273",0,0.8,0.1,0.74,0.296262576669447
"274",0,0.8,0.1,0.79,0.298334902197124
"275",0,0.85,0,0.69,0.455369243674309
"276",0,0.85,0,0.74,0.406338670892349
"277",0,0.85,0,0.79,0.422883721827935
"278",0,0.85,0.05,0.69,0.342116107776491
"279",0,0.85,0.05,0.74,0.267955052729461
"280",0,0.85,0.05,0.79,0.284610293318903
"281",0,0.85,0.1,0.69,0.308580385517011
"282",0,0.85,0.1,0.74,0.221622693803857
"283",0,0.85,0.1,0.79,0.232584174515908
"284",0.05,0.75,0,0.69,0.543119692976495
"285",0.05,0.75,0,0.74,0.498121452656276
"286",0.05,0.75,0,0.79,0.501212233937768
"287",0.05,0.75,0.05,0.69,0.467425872686452
"288",0.05,0.75,0.05,0.74,0.403011067357174
"289",0.05,0.75,0.05,0.79,0.402375218004852
"290",0.05,0.75,0.1,0.69,0.450311186634252
"291",0.05,0.75,0.1,0.74,0.376970807377259
"292",0.05,0.75,0.1,0.79,0.371042151630743
"293",0.05,0.8,0,0.69,0.469186670938888
"294",0.05,0.8,0,0.74,0.415608882655325
"295",0.05,0.8,0,0.79,0.425156786505998
"296",0.05,0.8,0.05,0.69,0.362703523729768
"297",0.05,0.8,0.05,0.74,0.282802469906751
"298",0.05,0.8,0.05,0.79,0.289725298293224
"299",0.05,0.8,0.1,0.69,0.332571278458961
"300",0.05,0.8,0.1,0.74,0.239751690201141
"301",0.05,0.8,0.1,0.79,0.240275563060189
"302",0.05,0.85,0,0.69,0.426651682281841
"303",0.05,0.85,0,0.74,0.371629737052843
"304",0.05,0.85,0,0.79,0.388544521167805
"305",0.05,0.85,0.05,0.69,0.29698471146998
"306",0.05,0.85,0.05,0.74,0.213539194178272
"307",0.05,0.85,0.05,0.79,0.229939395665432
"308",0.05,0.85,0.1,0.69,0.253830122612653
"309",0.05,0.85,0.1,0.74,0.157870942172912
"310",0.05,0.85,0.1,0.79,0.167209105546476
"311",0.1,0.75,0,0.69,0.574897142151361
"312",0.1,0.75,0,0.74,0.534773839367277
"313",0.1,0.75,0,0.79,0.536685803424954
"314",0.1,0.75,0.05,0.69,0.505831936540187
"315",0.1,0.75,0.05,0.74,0.448559954780842
"316",0.1,0.75,0.05,0.79,0.446927377547505
"317",0.1,0.75,0.1,0.69,0.487571730843883
"318",0.1,0.75,0.1,0.74,0.421809789618063
"319",0.1,0.75,0.1,0.79,0.41539936110109
"320",0.1,0.8,0,0.69,0.509750123036977
"321",0.1,0.8,0,0.74,0.462354163315086
"322",0.1,0.8,0,0.79,0.469620521275657
"323",0.1,0.8,0.05,0.69,0.413697912069183
"324",0.1,0.8,0.05,0.74,0.342772967962996
"325",0.1,0.8,0.05,0.79,0.34740182784731
"326",0.1,0.8,0.1,0.69,0.382981461514716
"327",0.1,0.8,0.1,0.74,0.29940640833293
"328",0.1,0.8,0.1,0.79,0.298279295843843
"329",0.1,0.85,0,0.69,0.472126903472072
"330",0.1,0.85,0,0.74,0.423450405435254
"331",0.1,0.85,0,0.79,0.436973099176397
"332",0.1,0.85,0.05,0.69,0.355463799294024
"333",0.1,0.85,0.05,0.74,0.280349471794781
"334",0.1,0.85,0.05,0.79,0.293385126469943
"335",0.1,0.85,0.1,0.69,0.312293989079427
"336",0.1,0.85,0.1,0.74,0.222328259738675
"337",0.1,0.85,0.1,0.79,0.22966836514474
"338",0.29,0.21,0.36,0.03,0.284681580526232
"339",0.29,0.21,0.36,0.08,0.284775417019857
"340",0.29,0.21,0.36,0.13,0.486223895564358
"341",0.29,0.21,0.41,0.03,0.231041761965938
"342",0.29,0.21,0.41,0.08,0.318692811848733
"343",0.29,0.21,0.41,0.13,0.480256782043636
"344",0.29,0.21,0.46,0.03,0.34167617500738
"345",0.29,0.21,0.46,0.08,0.476682900935033
"346",0.29,0.21,0.46,0.13,0.544111971408614
"347",0.29,0.26,0.36,0.03,0.322275067462424
"348",0.29,0.26,0.36,0.08,0.333131729627118
"349",0.29,0.26,0.36,0.13,0.458697568484572
"350",0.29,0.26,0.41,0.03,0.239299788084347
"351",0.29,0.26,0.41,0.08,0.337124196273113
"352",0.29,0.26,0.41,0.13,0.442826001140103
"353",0.29,0.26,0.46,0.03,0.321038817131424
"354",0.29,0.26,0.46,0.08,0.469754862968187
"355",0.29,0.26,0.46,0.13,0.513952615422728
"356",0.29,0.31,0.36,0.03,0.458379219838823
"357",0.29,0.31,0.36,0.08,0.473677338733602
"358",0.29,0.31,0.36,0.13,0.51282817773583
"359",0.29,0.31,0.41,0.03,0.371586838558372
"360",0.29,0.31,0.41,0.08,0.456359028740025
"361",0.29,0.31,0.41,0.13,0.499364677297594
"362",0.29,0.31,0.46,0.03,0.413475650517362
"363",0.29,0.31,0.46,0.08,0.539142773845966
"364",0.29,0.31,0.46,0.13,0.559349312369526
"365",0.34,0.21,0.36,0.03,0.378426104299446
"366",0.34,0.21,0.36,0.08,0.354753392310745
"367",0.34,0.21,0.36,0.13,0.329990048821237
"368",0.34,0.21,0.41,0.03,0.323070334970361
"369",0.34,0.21,0.41,0.08,0.37693049715839
"370",0.34,0.21,0.41,0.13,0.304963243798278
"371",0.34,0.21,0.46,0.03,0.411752660984483
"372",0.34,0.21,0.46,0.08,0.510459124672104
"373",0.34,0.21,0.46,0.13,0.401861437754804
"374",0.34,0.26,0.36,0.03,0.403197996909668
"375",0.34,0.26,0.36,0.08,0.390415842455221
"376",0.34,0.26,0.36,0.13,0.312244823149362
"377",0.34,0.26,0.41,0.03,0.323038934925477
"378",0.34,0.26,0.41,0.08,0.38650054137308
"379",0.34,0.26,0.41,0.13,0.286072383591425
"380",0.34,0.26,0.46,0.03,0.387467067170423
"381",0.34,0.26,0.46,0.08,0.499413887376968
"382",0.34,0.26,0.46,0.13,0.386600898611662
"383",0.34,0.31,0.36,0.03,0.51129217415743
"384",0.34,0.31,0.36,0.08,0.508771571034123
"385",0.34,0.31,0.36,0.13,0.41939301304968
"386",0.34,0.31,0.41,0.03,0.431718573599794
"387",0.34,0.31,0.41,0.08,0.487785748425083
"388",0.34,0.31,0.41,0.13,0.398964676949144
"389",0.34,0.31,0.46,0.03,0.461541748987163
"390",0.34,0.31,0.46,0.08,0.558686469618077
"391",0.34,0.31,0.46,0.13,0.476777465395419
"392",0.39,0.21,0.36,0.03,0.514097472144865
"393",0.39,0.21,0.36,0.08,0.481289175119855
"394",0.39,0.21,0.36,0.13,0.378367349413853
"395",0.39,0.21,0.41,0.03,0.470895598439519
"396",0.39,0.21,0.41,0.08,0.491552797248663
"397",0.39,0.21,0.41,0.13,0.353157614217968
"398",0.39,0.21,0.46,0.03,0.526870620286676
"399",0.39,0.21,0.46,0.08,0.584946850258886
"400",0.39,0.21,0.46,0.13,0.438092645229814
"401",0.39,0.26,0.36,0.03,0.526343576203175
"402",0.39,0.26,0.36,0.08,0.501818306303226
"403",0.39,0.26,0.36,0.13,0.393745875082578
"404",0.39,0.26,0.41,0.03,0.465459576323236
"405",0.39,0.26,0.41,0.08,0.493525245621085
"406",0.39,0.26,0.41,0.13,0.369327979627665
"407",0.39,0.26,0.46,0.03,0.505167819150318
"408",0.39,0.26,0.46,0.08,0.572966441247193
"409",0.39,0.26,0.46,0.13,0.450973287939085
"410",0.39,0.31,0.36,0.03,0.597789803871203
"411",0.39,0.31,0.36,0.08,0.584426832743826
"412",0.39,0.31,0.36,0.13,0.505097845197326
"413",0.39,0.31,0.41,0.03,0.537026565302826
"414",0.39,0.31,0.41,0.08,0.564540460106632
"415",0.39,0.31,0.41,0.13,0.48736882249512
"416",0.39,0.31,0.46,0.03,0.553868726683602
"417",0.39,0.31,0.46,0.08,0.611650746360956
"418",0.39,0.31,0.46,0.13,0.546463818783187
"419",0.54,0.65,0.3,0.65,0.674961223148881
"420",0.54,0.65,0.3,0.7,0.642979073740248
"421",0.54,0.65,0.3,0.75,0.639051093772888
"422",0.54,0.65,0.35,0.65,0.65078783948743
"423",0.54,0.65,0.35,0.7,0.611621943829033
"424",0.54,0.65,0.35,0.75,0.604615371443887
"425",0.54,0.65,0.4,0.65,0.652862011444024
"426",0.54,0.65,0.4,0.7,0.611836813061599
"427",0.54,0.65,0.4,0.75,0.60241269223641
"428",0.54,0.7,0.3,0.65,0.733403302751745
"429",0.54,0.7,0.3,0.7,0.712043051445399
"430",0.54,0.7,0.3,0.75,0.709712748146822
"431",0.54,0.7,0.35,0.65,0.716603200329474
"432",0.54,0.7,0.35,0.7,0.69100207555942
"433",0.54,0.7,0.35,0.75,0.686789499105191
"434",0.54,0.7,0.4,0.65,0.717613954175446
"435",0.54,0.7,0.4,0.7,0.690681750753588
"436",0.54,0.7,0.4,0.75,0.684895845339942
"437",0.54,0.75,0.3,0.65,0.786893791913193
"438",0.54,0.75,0.3,0.7,0.773318832930568
"439",0.54,0.75,0.3,0.75,0.772019681541783
"440",0.54,0.75,0.35,0.65,0.775799198235095
"441",0.54,0.75,0.35,0.7,0.759866394437012
"442",0.54,0.75,0.35,0.75,0.757463385612663
"443",0.54,0.75,0.4,0.65,0.776198021641128
"444",0.54,0.75,0.4,0.7,0.759382804766365
"445",0.54,0.75,0.4,0.75,0.756007160919477
"446",0.59,0.65,0.3,0.65,0.61109741680678
"447",0.59,0.65,0.3,0.7,0.564062257730642
"448",0.59,0.65,0.3,0.75,0.556815902799239
"449",0.59,0.65,0.35,0.65,0.574816866423848
"450",0.59,0.65,0.35,0.7,0.515221484709701
"451",0.59,0.65,0.35,0.75,0.502698975837177
"452",0.59,0.65,0.4,0.65,0.57585641831966
"453",0.59,0.65,0.4,0.7,0.513010165755434
"454",0.59,0.65,0.4,0.75,0.496618520459731
"455",0.59,0.7,0.3,0.65,0.692066716938734
"456",0.59,0.7,0.3,0.7,0.66278050723511
"457",0.59,0.7,0.3,0.75,0.658703773310855
"458",0.59,0.7,0.35,0.65,0.668562690168772
"459",0.59,0.7,0.35,0.7,0.632608267094601
"460",0.59,0.7,0.35,0.75,0.625645496368988
"461",0.59,0.7,0.4,0.65,0.668689574233488
"462",0.59,0.7,0.4,0.7,0.630650760754496
"463",0.59,0.7,0.4,0.75,0.621405236071729
"464",0.59,0.75,0.3,0.65,0.761390294071998
"465",0.59,0.75,0.3,0.7,0.718042645729542
"466",0.59,0.75,0.3,0.75,0.712075412882507
"467",0.59,0.75,0.35,0.65,0.746811891617443
"468",0.59,0.75,0.35,0.7,0.725952969217267
"469",0.59,0.75,0.35,0.75,0.722229715228707
"470",0.59,0.75,0.4,0.65,0.746573058035415
"471",0.59,0.75,0.4,0.7,0.724461553833206
"472",0.59,0.75,0.4,0.75,0.719443436889641
"473",0.64,0.65,0.3,0.65,0.568962417540136
"474",0.64,0.65,0.3,0.7,0.509510219005353
"475",0.64,0.65,0.3,0.75,0.498560521328975
"476",0.64,0.65,0.35,0.65,0.522168970558734
"477",0.64,0.65,0.35,0.7,0.444833525336892
"478",0.64,0.65,0.35,0.75,0.426268156414328
"479",0.64,0.65,0.4,0.65,0.521001273480773
"480",0.64,0.65,0.4,0.7,0.438699289788295
"481",0.64,0.65,0.4,0.75,0.414797474465668
"482",0.64,0.7,0.3,0.65,0.666906297238628
"483",0.64,0.7,0.3,0.7,0.631633930745762
